id;timestamp;charge;stationRef;vehicleRef
LLB0471775;2019/01/12 19:28:19;2,8;AO02;VL67TFO75321
INI0201525;2019/01/12 21:28:36;2,0;KO08;RV87TIY76692
DZR9767384;2019/01/12 21:48:32;2,5;OO06;VJ92OYV94295
HMK5885792;2019/01/12 22:53:13;1,3;OO07;JD78PQD35395
MET8174555;2019/01/12 23:56:06;2,8;OO00;QR03XCJ37459
DHU9817798;2019/01/12 23:58:01;1,0;MR07;BI87HYL81972
KUC2073600;2019/01/13 0:18:15;2,0;NE00;PD45WOT56494
AQO2969238;2019/01/13 0:47:02;2,8;AO01;MX39VOS38645
UJX9130694;2019/01/13 1:02:04;3,1;GF00;PF04UCA93312
KEB2828262;2019/01/13 2:03:20;2,2;KO05;HW75BKT77773
HBO9619096;2019/01/13 2:48:29;2,8;AO11;PE73VJU23485
YLC3733356;2019/01/13 2:54:51;2,0;OO04;IC95TLY24827
IFJ8804175;2019/01/13 2:59:13;2,0;AO19;YL27IFD65117
EVZ1481466;2019/01/13 3:45:02;2,0;NE05;PD45WOT56494
NOZ0212477;2019/01/13 4:04:32;2,5;GF00;MA30QLI76818
RWS8558509;2019/01/13 4:07:35;13,0;EG01;VL67TFO75321
FQK0726278;2019/01/13 4:21:09;2,0;OO13;WG11QVY31890
DAN7464776;2019/01/13 5:13:57;2,0;EG05;CM15YCB60994
IZL4791741;2019/01/13 6:58:46;1,0;KO06;FL13UMN92207
IYW9830430;2019/01/13 7:02:43;3,1;EG10;CM15YCB60994
ZEE7420586;2019/01/13 7:13:59;2,8;OO03;JF94VYA88954
OKU6781687;2019/01/13 7:46:25;2,5;EG11;HE38BQH01623
XWB1837968;2019/01/13 9:36:13;2,0;NE12;PD45WOT56494
TDH6807915;2019/01/13 9:59:32;2,8;MR04;HE38BQH01623
MBY4090004;2019/01/13 12:41:02;1,5;NE09;PM58XHX45588
SLZ1785430;2019/01/13 13:01:11;2,5;MR03;QO68DIC93032
KKG3489214;2019/01/13 13:34:01;2,8;GF00;JE65QJK64802
VNY7087651;2019/01/13 14:35:05;2,8;OO13;RK48BOP88344
JRQ7810955;2019/01/13 14:57:29;2,8;GF00;CP56DAO45598
EBQ6119895;2019/01/13 15:11:30;1,5;NE05;PM58XHX45588
ZTP9953374;2019/01/13 15:31:09;2,2;OO03;EM54HQI58682
JPR3884041;2019/01/13 16:49:42;1,0;NE01;UP28MBM38391
VOB6953248;2019/01/13 16:54:02;1,0;KO01;LG64ARC91224
UPV7982589;2019/01/13 17:07:45;2,8;AO03;YH66OKD41942
ZNP2412133;2019/01/13 17:13:47;2,8;NE14;NY14GZR94632
KEF4554300;2019/01/13 18:18:49;2,8;AO17;MX39VOS38645
FSK2830869;2019/01/13 20:07:55;1,5;NE08;NZ35XLQ89678
KSN8423580;2019/01/13 20:20:49;1,5;KO02;ZY93PCY41868
SZQ9952433;2019/01/13 20:56:19;2,8;GF00;CP56DAO45598
VAK2777158;2019/01/13 21:05:53;3,1;MR05;LG64ARC91224
VKZ8047592;2019/01/13 21:14:16;1,3;OO02;QW79CHL42244
VSL7267624;2019/01/13 22:07:37;1,5;NE10;QP02SYE47964
RCP7292765;2019/01/13 22:30:31;1,3;KO04;DO24BCW15511
PKE8909615;2019/01/13 22:41:36;1,0;AO03;OC94ASJ72024
JGI8536483;2019/01/13 23:23:14;2,8;NE00;QP02SYE47964
ZRR1312086;2019/01/14 0:12:12;2,0;OO06;ED51EWW52190
EWO4061255;2019/01/14 0:28:34;1,3;KO04;MQ65WJJ60020
TQA1671114;2019/01/14 0:43:35;3,1;MR06;LG64ARC91224
OXC1918661;2019/01/14 0:52:35;2,0;EG04;CM15YCB60994
KAJ0881128;2019/01/14 0:58:38;2,5;KO06;IX01MVL33676
DXQ1954426;2019/01/14 1:06:50;2,5;NE09;JV67MTI17124
JSQ0002840;2019/01/14 2:25:30;2,2;KO09;NO82BAX82566
TCW5029436;2019/01/14 2:44:06;3,1;MR08;QH15HWX24570
LFN5079435;2019/01/14 4:40:16;3,1;OO01;LC72NRN52084
HFJ7447396;2019/01/14 6:28:28;2,8;AO15;HT62RDI04611
BKW6193730;2019/01/14 7:43:15;2,5;KO03;IX01MVL33676
WIA6956875;2019/01/14 7:52:21;1,5;MR02;HA82SCK64299
HNS0469154;2019/01/14 8:15:17;3,1;AO13;DV04FQL29609
VED3299228;2019/01/14 8:34:01;2,8;OO05;OY94SZK34436
VNK2499086;2019/01/14 13:00:33;2,8;MR01;EZ65FLV39493
XUI6887734;2019/01/14 13:35:24;2,8;KO03;ED51EWW52190
AWI8486208;2019/01/14 15:15:00;2,8;EG00;TV81MAQ99005
UHG8512782;2019/01/14 16:23:35;3,1;EG10;TZ48CCW54765
BPO5239801;2019/01/14 16:33:14;2,8;MR07;EZ65FLV39493
OYS5560766;2019/01/14 16:36:49;2,5;EG10;BY85QGR11636
POA5736634;2019/01/14 17:16:38;2,8;GF00;CP56DAO45598
IJG0206368;2019/01/14 17:36:02;2,0;OO11;EE22TMX10817
UEP9450113;2019/01/14 17:38:04;1,0;NE00;IA29IQS63679
NVL1698992;2019/01/14 17:44:25;1,5;EG06;UP28MBM38391
YCS0240033;2019/01/14 17:53:57;2,8;KO03;ED51EWW52190
UZG8692859;2019/01/14 18:01:09;2,8;NE03;NY14GZR94632
LRA5048761;2019/01/14 18:59:17;2,5;KO07;IX01MVL33676
SIG5310360;2019/01/14 20:40:54;2,2;KO09;HW75BKT77773
YYW1471260;2019/01/14 20:54:07;1,0;NE12;IA29IQS63679
BFW7933542;2019/01/14 20:59:40;2,8;OO12;QX75YWC61835
DRU4097429;2019/01/14 21:14:03;2,5;EG12;XF28DGK65250
AYA4292045;2019/01/14 21:49:44;3,1;GF00;PF04UCA93312
XFZ0333251;2019/01/14 22:22:48;2,8;AO16;PE73VJU23485
TVI6486552;2019/01/14 23:26:11;2,8;OO00;JF94VYA88954
ZVI2426361;2019/01/14 23:51:43;2,8;GF00;CP56DAO45598
JBY8521491;2019/01/15 0:04:37;2,0;AO00;YL27IFD65117
FME3084564;2019/01/15 1:04:05;1,0;AO18;BZ76ROL87339
MHW4626426;2019/01/15 1:13:16;1,5;NE08;XV40HUQ04740
FLJ2464156;2019/01/15 2:05:34;2,8;KO09;QW79CHL42244
STP8725940;2019/01/15 2:36:11;2,8;NE13;EG95RTB75032
ZGL1287505;2019/01/15 2:42:20;2,8;MR04;QN23UHH39091
HPS5095511;2019/01/15 3:42:42;2,5;MR07;VL67TFO75321
QBO9780459;2019/01/15 4:29:20;2,8;MR07;KF48RSD79865
XBZ3490199;2019/01/15 4:48:10;2,5;GF00;BY85QGR11636
BTK6583207;2019/01/15 6:55:05;1,0;KO01;FL13UMN92207
MPG1843713;2019/01/15 6:58:11;1,3;KO08;YX66XYW62640
CMS4663088;2019/01/15 8:22:30;1,3;NE15;EE22TMX10817
LZN5637537;2019/01/15 8:27:43;2,5;EG07;PD45WOT56494
OYV1930666;2019/01/15 9:03:17;2,8;GF00;JE65QJK64802
BPW1949468;2019/01/15 9:04:08;3,1;MR03;QH15HWX24570
AEW6809085;2019/01/15 9:14:50;3,1;EG11;TZ48CCW54765
NAE1017686;2019/01/15 9:17:34;2,5;KO08;PE73VJU23485
PXS2170897;2019/01/15 9:33:03;1,0;AO08;BZ76ROL87339
QSJ7300285;2019/01/15 9:57:06;2,5;EG00;DW44ZOO26361
RRS3383607;2019/01/15 10:46:29;2,8;GF00;UF84JOS00561
PFG9247768;2019/01/15 11:25:57;3,1;AO16;DP11ENT03275
VDG0606090;2019/01/15 11:38:23;2,2;OO02;WY00MLL63827
JRP8498566;2019/01/15 11:50:20;2,8;NE08;NY14GZR94632
YOP2224554;2019/01/15 12:28:08;2,5;KO09;KB55KTM48860
QEW8462058;2019/01/15 12:35:04;2,8;AO06;OY94SZK34436
IXU0688753;2019/01/15 12:47:20;3,1;OO05;EE22TMX10817
HCI4310776;2019/01/15 13:20:10;1,0;NE03;IA29IQS63679
YSR0326977;2019/01/15 13:37:38;2,8;EG07;IN99SEN20660
NRS6422542;2019/01/15 14:34:19;2,8;AO08;QP02SYE47964
OLC1780480;2019/01/15 16:00:05;2,5;MR03;QO68DIC93032
HAS1652010;2019/01/15 18:14:51;2,5;NE01;JV67MTI17124
XAS0430728;2019/01/15 18:19:42;2,8;MR01;HE38BQH01623
QBX7555683;2019/01/15 18:21:16;2,8;AO14;HT62RDI04611
GCQ8357937;2019/01/15 18:32:51;2,5;GF00;MA30QLI76818
RLI9306586;2019/01/15 19:00:49;3,1;MR02;QH15HWX24570
QXX0018716;2019/01/15 19:24:26;2,5;KO05;XV40HUQ04740
TJM4990743;2019/01/15 19:25:07;13,0;AO05;BM25PHF40639
DBL0967168;2019/01/15 19:56:28;2,0;EG02;CM15YCB60994
JWM4219924;2019/01/15 20:14:26;2,0;NE14;PD45WOT56494
TJH4807824;2019/01/15 21:20:50;2,8;NE08;NY14GZR94632
LHX3030906;2019/01/15 21:23:25;2,8;NE06;QP02SYE47964
HTA8802771;2019/01/15 22:10:25;1,5;NE03;PM58XHX45588
GDM7012184;2019/01/15 23:11:13;2,8;NE05;QP02SYE47964
ZNH4763059;2019/01/15 23:42:08;1,3;EG07;QU94IGC75528
XZX6665849;2019/01/16 0:16:32;2,0;MR07;IZ65WAT29135
ZIP9502087;2019/01/16 2:22:53;1,0;NE15;FY47TUN40300
FEC8587448;2019/01/16 2:44:34;2,0;MR07;UP28MBM38391
AUC6450698;2019/01/16 2:52:06;1,0;NE14;IA29IQS63679
PZK6205761;2019/01/16 3:20:35;2,8;MR07;HE38BQH01623
LAM3497918;2019/01/16 4:30:37;2,8;MR06;QN23UHH39091
OXZ1919330;2019/01/16 6:19:32;3,1;AO13;DP11ENT03275
TVL1422080;2019/01/16 6:19:56;2,5;EG04;XE59BZM26378
WYD9893791;2019/01/16 6:36:02;2,0;EG11;PF04UCA93312
JQC1586267;2019/01/16 6:37:17;2,8;MR01;QN23UHH39091
MDZ6572777;2019/01/16 7:29:51;2,5;NE03;JV67MTI17124
IJT1808346;2019/01/16 8:27:31;3,1;OO13;LC72NRN52084
XXR5082992;2019/01/16 8:34:43;1,5;EG01;MU06LHX94338
CJV5924659;2019/01/16 10:05:41;2,8;AO04;MQ65WJJ60020
AIK1344700;2019/01/16 10:33:50;1,0;OO01;WG11QVY31890
IPQ5868829;2019/01/16 10:34:35;2,8;MR01;HE38BQH01623
ESU1503273;2019/01/16 11:06:38;2,8;NE12;NY14GZR94632
XTS1219001;2019/01/16 11:07:54;2,5;KO04;RV87TIY76692
QNJ1059780;2019/01/16 11:35:17;2,8;NE09;QP02SYE47964
HYN3696531;2019/01/16 12:11:57;2,5;MR08;RK48BOP88344
FAT1360756;2019/01/16 12:48:21;1,3;NE03;JO50FSF60755
FVW1500857;2019/01/16 12:51:12;2,5;GF00;MA30QLI76818
KIS2920551;2019/01/16 13:03:05;1,0;EG08;JD78PQD35395
URS1804102;2019/01/16 13:55:47;2,0;AO19;YL27IFD65117
BEE5702826;2019/01/16 14:22:00;2,8;MR01;KF48RSD79865
XDQ5769344;2019/01/16 14:47:19;2,5;KO08;RV87TIY76692
PZZ9059842;2019/01/16 15:32:55;2,8;GF00;IO09FGE68100
DKL9515769;2019/01/16 15:33:57;1,0;KO09;WY00MLL63827
YLP4747414;2019/01/16 16:18:30;2,5;NE08;OY94SZK34436
VKJ0614893;2019/01/16 16:23:01;1,3;KO08;JD78PQD35395
BES7496015;2019/01/16 17:39:22;2,8;EG12;IN99SEN20660
EQU0571654;2019/01/16 18:41:33;1,0;NE10;EZ65FLV39493
MSN6718580;2019/01/16 19:31:11;2,5;MR03;QO68DIC93032
CRR4285641;2019/01/16 20:12:45;2,5;MR00;QP02SYE47964
CZM2945583;2019/01/16 20:33:48;3,1;AO12;DP11ENT03275
PPL5540572;2019/01/16 21:10:02;3,1;OO10;LC72NRN52084
YLQ0763848;2019/01/16 21:23:03;2,8;EG04;IW53OQE31439
JYG3743539;2019/01/16 22:43:19;3,1;NE08;AT19HLV57173
QIV7039314;2019/01/16 23:15:28;1,3;MR08;UO75YNW62238
FWQ5055633;2019/01/16 23:26:33;2,8;OO04;AY38OQF67603
LVP7119773;2019/01/16 23:53:23;1,0;AO03;OC94ASJ72024
MSY9208160;2019/01/17 0:20:41;2,8;EG05;EC02LZC49528
DBT3822863;2019/01/17 0:34:47;2,8;GF00;UF84JOS00561
HVH2951511;2019/01/17 0:36:04;1,0;KO07;WY00MLL63827
PNY3815257;2019/01/17 0:39:52;2,5;EG11;XE59BZM26378
XVJ2633686;2019/01/17 1:35:10;13,0;AO04;BM25PHF40639
UKP7094289;2019/01/17 2:04:09;1,3;MR00;BK77KNV91142
IJU7379520;2019/01/17 2:47:28;2,5;GF00;MA30QLI76818
KSI3194287;2019/01/17 3:50:48;2,8;EG08;EC02LZC49528
SPY9181326;2019/01/17 5:06:04;2,0;OO02;EE22TMX10817
MVV4197927;2019/01/17 5:49:30;2,5;MR08;CK97FAU13897
YTO4655253;2019/01/17 5:58:59;2,2;KO04;QO77TFN61853
FYW4052705;2019/01/17 5:59:44;2,8;EG05;EC02LZC49528
JEB0486065;2019/01/17 7:27:58;1,0;NE06;IA29IQS63679
RKH1254030;2019/01/17 8:10:26;2,8;AO06;MX39VOS38645
QWW3462118;2019/01/17 8:11:38;1,5;NE04;PM58XHX45588
ILO6695292;2019/01/17 8:31:18;2,8;NE03;QP02SYE47964
WUC5070156;2019/01/17 11:14:11;2,8;KO07;QW79CHL42244
DJA5644829;2019/01/17 11:52:42;3,1;OO09;HT62RDI04611
SPX6983896;2019/01/17 13:30:47;2,8;OO08;BK77KNV91142
RCK1277548;2019/01/17 13:41:48;2,5;NE09;JV67MTI17124
CXN7217850;2019/01/17 14:09:07;2,8;AO15;PE73VJU23485
MMW8437362;2019/01/17 14:14:01;2,8;AO17;NZ35XLQ89678
SEC1087296;2019/01/17 14:22:56;2,0;AO00;YL27IFD65117
ZYZ0643806;2019/01/17 14:34:49;2,8;GF00;IO09FGE68100
RRW3304062;2019/01/17 14:45:33;1,0;NE05;UP28MBM38391
POP3230795;2019/01/17 15:35:39;1,5;EG11;MU06LHX94338
SKK9577778;2019/01/17 16:57:09;2,5;KO01;RV87TIY76692
TSO4750433;2019/01/17 17:08:01;2,8;OO09;RK48BOP88344
WEQ8721085;2019/01/17 17:24:05;2,0;GF00;XF28DGK65250
WOK1681622;2019/01/17 17:30:32;1,5;NE16;NZ35XLQ89678
VVT1124019;2019/01/17 18:58:23;13,0;AO18;BM25PHF40639
MLL8618646;2019/01/17 19:23:04;2,8;OO11;EM54HQI58682
GMU0449466;2019/01/17 19:46:39;2,0;EG12;IW53OQE31439
JGB1094503;2019/01/17 20:32:18;2,8;MR05;UA13YTK28483
YPO7450594;2019/01/17 20:39:46;2,5;EG08;WY00MLL63827
HPC1680000;2019/01/17 21:21:11;2,2;KO08;HW75BKT77773
XUC0086182;2019/01/17 22:41:04;2,5;GF00;BY85QGR11636
FHW4057843;2019/01/17 23:26:33;2,8;GF00;UF84JOS00561
QQQ7325423;2019/01/17 23:32:35;2,0;EG12;CM15YCB60994
JBQ2285143;2019/01/18 0:14:54;2,0;MR07;EZ65FLV39493
MRE3522085;2019/01/18 0:45:29;2,8;AO15;HT62RDI04611
MNK9306945;2019/01/18 1:04:24;2,8;OO04;JF94VYA88954
VUN1135685;2019/01/18 2:36:44;2,8;MR04;EZ65FLV39493
GCT6345492;2019/01/18 3:09:57;2,8;OO05;RK48BOP88344
DNZ7694749;2019/01/18 3:42:45;2,8;KO09;ED51EWW52190
JGN3454826;2019/01/18 3:47:16;3,1;AO04;DV04FQL29609
CTK7450196;2019/01/18 3:48:50;2,0;OO13;EE22TMX10817
PPX7257579;2019/01/18 4:13:34;13,0;MR03;HR53SRO94328
OVA3456173;2019/01/18 4:24:43;2,0;NE10;EM54HQI58682
EXT1705595;2019/01/18 5:04:37;2,8;AO04;EV77EDV52985
TMY1256011;2019/01/18 6:10:36;1,3;NE07;UO75YNW62238
YBD6909614;2019/01/18 8:06:32;2,8;AO19;MX39VOS38645
OYS9884791;2019/01/18 8:17:53;2,8;AO06;SU00RDZ36214
HLJ5732996;2019/01/18 10:27:10;1,5;KO07;ZY93PCY41868
UVJ7451686;2019/01/18 10:44:29;2,8;GF00;MP14WFM40909
THJ4181646;2019/01/18 11:06:19;2,0;AO02;YL27IFD65117
QIC6767933;2019/01/18 11:27:22;1,5;NE10;NZ35XLQ89678
YUU6575353;2019/01/18 12:37:41;2,8;MR02;HE38BQH01623
KMN0375542;2019/01/18 13:35:13;1,5;NE10;PM58XHX45588
SPL3064162;2019/01/18 13:43:30;3,1;EG01;TZ48CCW54765
YBA9853388;2019/01/18 13:48:08;2,5;GF00;MA30QLI76818
YTI8976952;2019/01/18 14:11:04;2,8;GF00;UF84JOS00561
GTI1394406;2019/01/18 15:32:04;1,5;KO08;ZY93PCY41868
KWU1159048;2019/01/18 15:45:10;2,0;GF00;XF28DGK65250
RNW5431161;2019/01/18 16:05:01;2,8;AO14;IO09FGE68100
FCL4190257;2019/01/18 16:08:43;2,5;GF00;MA30QLI76818
VFG7122882;2019/01/18 16:40:55;1,5;NE07;NZ35XLQ89678
OAO8290605;2019/01/18 16:45:04;13,0;AO00;BM25PHF40639
HRB6253877;2019/01/18 17:12:03;2,8;AO07;RR73DWB65452
JRP5717523;2019/01/18 17:57:14;2,5;EG01;DW44ZOO26361
WNJ3982655;2019/01/18 18:56:17;1,5;EG00;MU06LHX94338
ZHN0377159;2019/01/18 20:03:39;1,0;OO03;XV40HUQ04740
AFL9168668;2019/01/18 20:17:41;1,0;MR01;BI87HYL81972
JKN9091341;2019/01/18 21:32:02;2,8;EG07;EC02LZC49528
ZJF6390004;2019/01/18 22:03:48;13,0;AO09;LG64ARC91224
GHY7417980;2019/01/18 22:15:53;1,0;MR06;BI87HYL81972
CLJ8181680;2019/01/18 22:37:13;2,2;KO08;JO50FSF60755
DFF7937121;2019/01/18 22:46:08;2,8;EG01;TV81MAQ99005
QBB7507555;2019/01/18 23:35:07;3,1;EG06;JE65QJK64802
HZQ9509144;2019/01/19 0:37:19;2,2;GF00;KW50MJG67260
GJV4655076;2019/01/19 0:49:38;1,0;EG00;JD78PQD35395
HTT8639865;2019/01/19 1:18:57;3,1;MR03;QH15HWX24570
YHA0455874;2019/01/19 1:43:22;1,0;NE16;EV77EDV52985
FXT3615229;2019/01/19 4:41:28;2,0;MR01;IZ65WAT29135
HXT0079667;2019/01/19 5:16:48;2,2;KO07;JO50FSF60755
PZC5097980;2019/01/19 5:17:50;2,5;GF00;CK97FAU13897
UPU1476093;2019/01/19 6:37:30;2,8;EG10;IW53OQE31439
VWO8303446;2019/01/19 6:54:26;1,3;OO05;IX01MVL33676
FPN2273454;2019/01/19 7:17:52;2,0;AO05;YL27IFD65117
AXU8043497;2019/01/19 7:38:51;1,5;EG01;MU06LHX94338
CFM3534846;2019/01/19 9:40:21;2,5;KO01;RV87TIY76692
ZPJ1631476;2019/01/19 10:53:34;1,5;NE15;PM58XHX45588
PWU7230395;2019/01/19 10:57:38;1,3;MR01;RR98KQE80731
KEE7775626;2019/01/19 11:48:28;3,1;AO13;DV04FQL29609
WFN1990370;2019/01/19 14:49:54;2,8;MR01;QR03XCJ37459
TCE9616497;2019/01/19 15:55:43;1,0;KO04;WY00MLL63827
GXE0834353;2019/01/19 16:01:44;2,2;GF00;KW50MJG67260
LDZ2720854;2019/01/19 16:14:02;2,8;OO07;EM54HQI58682
REY1884058;2019/01/19 18:08:43;2,8;AO09;SU00RDZ36214
XLN1028197;2019/01/19 18:24:22;2,8;EG00;IN99SEN20660
IWR9542463;2019/01/19 19:21:33;2,8;KO06;QW79CHL42244
LTG5495705;2019/01/19 19:54:22;2,8;MR08;HE38BQH01623
XGJ8635413;2019/01/19 22:02:18;2,8;NE06;NY14GZR94632
UYU3706736;2019/01/19 22:44:47;1,5;NE05;NZ35XLQ89678
HPQ7014501;2019/01/19 23:39:17;1,5;KO01;ZY93PCY41868
RTN6256882;2019/01/19 23:57:36;2,8;MR00;QN23UHH39091
JOD0588268;2019/01/20 0:25:28;2,5;NE04;OY94SZK34436
PCL4546758;2019/01/20 0:44:27;2,0;AO01;YL27IFD65117
GGN4086194;2019/01/20 1:19:21;2,8;MR08;KF48RSD79865
BSD8964729;2019/01/20 1:25:10;2,0;EG01;PE73VJU23485
GFB8030230;2019/01/20 1:34:13;2,5;NE13;EE22TMX10817
ZPO0229335;2019/01/20 3:53:34;1,0;OO02;XV40HUQ04740
JIP0737058;2019/01/20 3:59:59;2,5;GF00;MA30QLI76818
VKP2095535;2019/01/20 4:15:21;13,0;MR08;HR53SRO94328
XBH6335215;2019/01/20 4:51:20;2,0;EG09;LM86GYO69819
EZL0075583;2019/01/20 5:15:40;1,0;NE09;EV77EDV52985
HUY1403558;2019/01/20 5:38:31;1,0;GF00;WU78BMX13511
EOK3002735;2019/01/20 5:41:59;2,8;EG07;IW53OQE31439
LJR9576147;2019/01/20 6:24:13;2,8;MR03;KF48RSD79865
OPL9300520;2019/01/20 6:57:25;2,8;MR04;KF48RSD79865
QUA8550605;2019/01/20 7:24:56;2,5;KO06;RV87TIY76692
STP9662376;2019/01/20 7:30:16;2,0;EG01;CM15YCB60994
QZM0965528;2019/01/20 7:46:02;13,0;MR00;HR53SRO94328
PTV6695489;2019/01/20 9:27:39;2,8;MR04;EZ65FLV39493
XED0298879;2019/01/20 10:10:33;2,8;AO10;HT62RDI04611
LVK0081160;2019/01/20 11:34:37;3,1;AO09;DP11ENT03275
QBX3397483;2019/01/20 12:10:02;3,1;AO15;DV04FQL29609
WXV0767136;2019/01/20 13:23:14;3,1;NE00;QN12NTR81378
APK0260771;2019/01/20 13:43:59;2,0;NE16;BM25PHF40639
RLG6578461;2019/01/20 14:37:30;1,0;NE06;IA29IQS63679
JMP1234806;2019/01/20 14:39:32;2,5;KO06;KB55KTM48860
BZU0680478;2019/01/20 15:23:09;2,8;EG02;IW53OQE31439
ZQV8793452;2019/01/20 16:46:50;13,0;AO18;LG64ARC91224
WIT3460557;2019/01/20 18:03:06;2,8;GF00;CP56DAO45598
ZKY4956110;2019/01/20 18:24:58;2,8;EG07;IN99SEN20660
TBU6984243;2019/01/20 19:24:01;1,0;MR04;IC95TLY24827
EFA6350138;2019/01/20 19:34:15;2,8;AO16;RR73DWB65452
LBX3298243;2019/01/20 19:38:01;2,8;AO02;UF84JOS00561
JDH9420292;2019/01/20 21:57:37;2,0;AO11;YL27IFD65117
SSM4801359;2019/01/20 22:25:14;2,5;MR05;XV91YMP27722
BCE8814019;2019/01/20 22:33:39;2,5;MR03;QO68DIC93032
YQL3598946;2019/01/21 1:49:58;2,8;GF00;QN12NTR81378
KJC6691428;2019/01/21 2:49:16;2,8;AO10;HT62RDI04611
KVB9305011;2019/01/21 3:02:09;2,8;OO13;JF94VYA88954
UTQ3016461;2019/01/21 3:03:07;2,8;AO14;IX01MVL33676
JUW3970592;2019/01/21 3:30:15;3,1;KO01;YH66OKD41942
AIW6731427;2019/01/21 5:12:07;2,5;OO01;DP11ENT03275
MLI0874351;2019/01/21 5:35:38;1,5;NE04;VX68BAR38623
USS3667684;2019/01/21 5:39:23;2,8;OO13;RK48BOP88344
RSC0137253;2019/01/21 7:08:18;2,5;KO01;KB55KTM48860
IGK4370094;2019/01/21 7:12:07;2,8;MR05;KF48RSD79865
ACK2794866;2019/01/21 7:37:48;2,0;AO03;YL27IFD65117
MOF3139871;2019/01/21 8:16:15;1,3;OO01;WG11QVY31890
QQT6196502;2019/01/21 9:52:19;2,0;OO07;IC95TLY24827
LKV2782381;2019/01/21 10:30:55;2,5;KO01;RV87TIY76692
AYN7929263;2019/01/21 11:26:54;1,0;NE14;IA29IQS63679
WJF2551669;2019/01/21 11:56:28;3,1;OO11;LC72NRN52084
TUT5067473;2019/01/21 11:58:11;2,0;NE00;QN12NTR81378
RGI8433708;2019/01/21 13:08:28;1,5;NE08;QO68DIC93032
EIE9770849;2019/01/21 14:16:00;2,8;EG08;IW53OQE31439
CGF1228967;2019/01/21 14:46:45;1,0;NE05;FY47TUN40300
GFK2540023;2019/01/21 15:49:17;2,8;NE16;WY00MLL63827
XHB3076541;2019/01/21 16:27:20;1,5;EG03;MU06LHX94338
EQT0619107;2019/01/21 20:13:01;2,8;OO07;AY38OQF67603
JJL7135596;2019/01/21 20:48:03;1,3;NE12;HW75BKT77773
GVS2730478;2019/01/21 21:38:36;2,5;EG03;XE59BZM26378
ZWX7021726;2019/01/21 23:39:19;2,0;NE04;PE73VJU23485
FKW5159869;2019/01/21 23:42:14;2,8;KO08;QW79CHL42244
LGF5110138;2019/01/22 0:54:09;2,8;MR00;UA13YTK28483
ONG6137737;2019/01/22 1:10:01;13,0;AO02;LG64ARC91224
YTX1555898;2019/01/22 1:40:06;2,8;OO00;UO75YNW62238
PKY6493787;2019/01/22 1:40:26;3,1;AO15;DV04FQL29609
FSB8854008;2019/01/22 2:02:58;2,8;AO08;PM58XHX45588
ENN4267927;2019/01/22 3:10:15;3,1;OO06;LC72NRN52084
OVM1581074;2019/01/22 3:15:06;3,1;EG02;ZY93PCY41868
TZM7543429;2019/01/22 3:57:49;2,8;NE04;KF48RSD79865
LFW6012688;2019/01/22 4:31:08;2,8;MR07;UA13YTK28483
NPL6941453;2019/01/22 5:33:49;2,8;AO06;QO77TFN61853
IAB1485657;2019/01/22 5:44:59;1,0;MR01;BI87HYL81972
BJJ8951286;2019/01/22 7:10:05;2,5;NE16;JV67MTI17124
VYF6540787;2019/01/22 7:13:03;2,2;NE06;NY14GZR94632
AOA9639007;2019/01/22 8:02:47;1,0;EG02;DP11ENT03275
VEX0949821;2019/01/22 8:22:24;2,5;KO06;KB55KTM48860
IKH3446439;2019/01/22 9:40:05;2,8;NE15;NY14GZR94632
WLZ8632136;2019/01/22 11:02:08;2,8;AO01;SU00RDZ36214
OKH1668283;2019/01/22 11:29:26;2,8;GF00;CP56DAO45598
RPT4573426;2019/01/22 11:56:54;2,8;AO01;PE73VJU23485
HKD7720083;2019/01/22 11:59:28;13,0;GF00;XV91YMP27722
MDL5357431;2019/01/22 12:10:14;2,0;OO04;EE22TMX10817
BJN5771574;2019/01/22 12:27:08;2,0;EG08;CM15YCB60994
RBQ2862314;2019/01/22 12:53:26;2,8;GF00;UF84JOS00561
KWJ4999599;2019/01/22 13:42:18;2,8;NE06;VX68BAR38623
YAG9995437;2019/01/22 13:51:53;3,1;OO03;PE73VJU23485
IHH3177002;2019/01/22 14:31:17;2,5;NE04;QX75YWC61835
DMH1980986;2019/01/22 14:51:52;2,8;OO04;AY38OQF67603
HLP8195667;2019/01/22 16:34:48;2,5;GF00;SL09NOT64494
JUE2068237;2019/01/22 17:00:43;2,8;AO17;MX39VOS38645
GIU7051720;2019/01/22 19:17:57;2,5;GF00;BY85QGR11636
VAL0097395;2019/01/22 20:22:13;3,1;NE16;PF04UCA93312
UXO3906387;2019/01/22 20:25:07;1,5;NE14;VL67TFO75321
VKH5060588;2019/01/22 22:00:10;2,8;MR02;QN23UHH39091
HOC6720341;2019/01/22 22:41:28;2,0;EG12;CM15YCB60994
HCE6186953;2019/01/22 23:51:51;2,5;NE09;QX75YWC61835
CPH3198840;2019/01/23 0:55:07;2,8;OO07;RK48BOP88344
OKW4191080;2019/01/23 2:14:33;2,0;EG12;CM15YCB60994
CTV7832382;2019/01/23 2:55:13;2,2;KO01;QO77TFN61853
HIV0801645;2019/01/23 3:16:39;2,5;MR05;IA29IQS63679
JME6478284;2019/01/23 3:33:46;2,8;AO06;PE73VJU23485
EGL1278341;2019/01/23 4:27:56;2,8;OO13;AY38OQF67603
PGC3683893;2019/01/23 4:32:11;2,0;EG06;QX75YWC61835
